TransactionDateYYYMM	TransactionTypeID	DeviceSNR	DeviceLocationName	DeviceLocationAddress	DeviceLocationShopID	ShopID	ShopName	ShopAddress	Sum_EUR
201507	11	53000382	410-asis klientu aptarnavimo skyrius	Sodu g. 22, Vilnius (prie Autobusu st.)	116	116	Lietuvos paštas	NULL	15212.000000
201507	11	53000385		Mindaugo g. 11, 03011 Vilnius	116	116	Lietuvos paštas	NULL	11295.000000
201507	11	53000409		Žirmunu g. 2, 09008 Vilnius	116	116	Lietuvos paštas	NULL	10136.000000
201507	11	53000417	K31 Vilnius Kalvariju-Žalgirio	Kalvariju g.90, Vilnius	113	113	Lietuvos spauda	NULL	1241446.000000
201507	11	53000418		Viršuliškiu g. 34, 05001 Vilnius	116	116	Lietuvos paštas	NULL	7240.000000
201507	11	53000421		L. Zamenhofo g. 3, 12001 Vilnius	116	116	Lietuvos paštas	NULL	4831.000000
201507	11	53000431	Vilniaus 7-as paštas	Kriviu g. 4, 01203 Vilnius	116	116	Lietuvos paštas	NULL	2896.000000
201507	11	53000461		L. Asanavičiutes g. 20, 04013 Vilnius	116	116	Lietuvos paštas	NULL	2953.000000
201507	11	53000470	Vilniaus Centrinis poskyris		116	116	Lietuvos paštas	NULL	15296.000000
201507	11	53000483		Ozo g. 25, „Akropolis“ 07016 Vilnius	116	116	Lietuvos paštas	NULL	20584.000000
201507	11	53000489		Antakalnio g. 75, 10007 Vilnius	116	116	Lietuvos paštas	NULL	8688.000000
201507	11	53000500		Vokiečiu g. 7, 01013 Vilnius	116	116	Lietuvos paštas	NULL	2896.000000
201507	11	53000620	NULL	NULL	NULL	115	Maxima	NULL	13902.000000
201507	11	53000652	NULL	NULL	NULL	115	Maxima	NULL	126441.000000
201507	11	53000658	NULL	NULL	NULL	115	Maxima	NULL	36920.000000
201507	11	53000674	X-878 04	MXM 2X Taikos g.	115	115	Maxima	NULL	23018.000000
201507	11	53000681	NULL	NULL	NULL	115	Maxima	NULL	6493.000000
201507	11	53000704	X-502 02	MXM 1X Gedvydžiu 17	115	115	Maxima	NULL	23579.000000
201507	11	53000709	X-219 03	MXM 1X Didlaukio 1	115	115	Maxima	NULL	16415.000000
201507	11	53000710	NULL	NULL	NULL	115	Maxima	NULL	5040.000000
201507	11	53000716	NULL	NULL	NULL	115	Maxima	NULL	11024.000000
201507	11	53000745	NULL	NULL	NULL	115	Maxima	NULL	2896.000000
201507	11	53000752	X-383 02	MXM 1X Antakalnio 61	115	115	Maxima	NULL	26562.000000
201507	11	53000775	X-219 06	MXM 1X Didlaukio 1	115	115	Maxima	NULL	8879.000000
201507	11	53000780	NULL	NULL	NULL	115	Maxima	NULL	10510.000000
201507	11	53000787	X-523 04	MXM 1X M.K.Čiurlionio 82	115	115	Maxima	NULL	12553.000000
201507	11	53000806	NULL	NULL	NULL	115	Maxima	NULL	32025.000000
201507	11	53000807	X-380 06	MXM 1X Dariaus ir Gireno 19B	115	115	Maxima	NULL	14306.000000
201507	11	53000809	NULL	NULL	NULL	115	Maxima	NULL	15482.000000
201507	11	53000832	NULL	NULL	NULL	115	Maxima	NULL	579.000000
201507	11	53000838	K199 Vilnius Europos	Konstitucijos pr. 7a, Vilnius	113	113	Lietuvos spauda	NULL	842323.000000
201507	11	53000844	X-177 12	MXM 1X Savanoriu pr. 31	115	115	Maxima	NULL	9431.000000
201507	11	53000859	K118 Vilnius Santariškiu lig.	Santariškiu 2 st.Ligonine, Vilnius	113	113	Lietuvos spauda	NULL	1464998.000000
201507	11	53000881	X-354 06	MXM 1X Geležinkelio 16	115	115	Maxima	NULL	19873.000000
201507	11	53000174	K53 Vilnius Klinikos	Antakalnio g.61, Vilnius	113	137	Lietuvos spauda-Test	NULL	1448.000000
201507	11	53000195	K192 Vilnius Akropolis	Ozo g.20, Vilnius	113	113	Lietuvos spauda	NULL	709882.000000
201507	11	53000198	K26 Vilnius Stotis	Sodu g. 24 D-1, Vilnius	113	113	Lietuvos spauda	NULL	1761174.000000
201507	11	53000207	K54 Vilnius Mokykla	Antakalnio g.85, Vilnius	113	113	Lietuvos spauda	NULL	724530.000000
201507	11	53000230	K36 Vilnius Žveryno žiedo	Seliu g.54, Vilnius	113	113	Lietuvos spauda	NULL	914822.000000
201507	11	53000265	Markuciai K12	Subaciaus g. 115,Vilnius	114	114	Vaskota	NULL	351986.000000
201507	11	53000296	K44 Vilnius Operos	Lelevelio g.2, Vilnius	113	113	Lietuvos spauda	NULL	1120367.000000
201507	11	53000297	Vyduno K19	Papilenu g. 25, Vilnius	114	114	Vaskota	NULL	943900.000000
201507	11	53000319	X-868 10	MXM 2X Gabijos g.	115	115	Maxima	NULL	370506.000000
201507	11	53000340	X-293 14	MXM 2X Šaltkalviu g.	115	115	Maxima	NULL	46016.000000
201507	11	53000374		Geroves g. 29, 11005 Vilnius	116	116	Lietuvos paštas	NULL	8758.000000
201507	11	53000400	NULL	NULL	NULL	116	Lietuvos paštas	NULL	70.000000
201507	11	53000442	Vilniaus 16-as paštas		116	116	Lietuvos paštas	NULL	2896.000000
201507	11	53000443	606-asis klientu aptarnavimo skyrius	Savanoriu pr. 40 (prie PC "Maxima"), Vilnius	116	116	Lietuvos paštas	NULL	2896.000000
201507	11	53000447	312-asis klientu aptarnavimo skyrius	Liepkalnio g.112 ( Minsko pl. sankirta  prie PC MAXIMA), Vilnius	116	116	Lietuvos paštas	NULL	8613.000000
201507	11	53000451		Kalvariju g. 121, 08009 Vilnius	116	116	Lietuvos paštas	NULL	1448.000000
201507	11	53000457	309-asis klientu aptarnavimo skyrius	Geležinkelio g. 16 (prie Geležinkelio stoties), Vilnius	116	116	Lietuvos paštas	NULL	21779.000000
201507	11	53000467	315-asis klientu aptarnavimo skyrius	S.Batoro g. 43 (Naujoji Vilnia), Vilnius	116	116	Lietuvos paštas	NULL	131583.000000
201507	11	53000606	NULL	NULL	NULL	115	Maxima	NULL	36908.000000
201507	11	53000635	NULL	NULL	NULL	115	Maxima	NULL	5792.000000
201507	11	53000638	NULL	NULL	NULL	115	Maxima	NULL	21149.000000
201507	11	53000670	NULL	NULL	NULL	115	Maxima	NULL	7142.000000
201507	11	53000693	NULL	NULL	NULL	115	Maxima	NULL	9558.000000
201507	11	53000699	NULL	NULL	NULL	115	Maxima	NULL	5212.000000
201507	11	53000722	NULL	NULL	NULL	115	Maxima	NULL	579.000000
201507	11	53000725	NULL	NULL	NULL	115	Maxima	NULL	20991.000000
201507	11	53000728	X-868 02	MXM 2X Gabijos g.	115	115	Maxima	NULL	92567.000000
201507	11	53000751	NULL	NULL	NULL	115	Maxima	NULL	9916.000000
201507	11	53000754	X-577 02	MXM 1X Beržu g.2E, Rieše	115	115	Maxima	NULL	12464.000000
201507	11	53000760	NULL	NULL	NULL	115	Maxima	NULL	70.000000
201507	11	53000783	NULL	NULL	NULL	115	Maxima	NULL	2966.000000
201507	11	53000815	NULL	NULL	NULL	115	Maxima	NULL	7766.000000
201507	11	53000841	NULL	NULL	NULL	115	Maxima	NULL	14449.000000
201507	11	53000848	Kioskas Nr. K586	Ozo g. 25, Vilnius	113	113	Lietuvos spauda	NULL	112747.000000
201507	11	53000850	NULL	NULL	NULL	115	Maxima	NULL	14260.000000
201507	11	53000857	X-581 02	MXM 1X Taikos 1	115	115	Maxima	NULL	49354.000000
201507	11	53000864	X-555 02	MXM 3X Hyper Maxima	115	115	Maxima	NULL	114488.000000
201507	11	53000876	Jovaras K45	Staneviciaus g. 16, Vilnius	114	114	Vaskota	NULL	367818.000000
201507	11	53000882	NULL	NULL	NULL	115	Maxima	NULL	14550.000000
201507	11	53000390		Ateities g. 91, 07001 Vilnius	116	116	Lietuvos paštas	NULL	608.000000
201507	11	53000397	336-asis klientu aptarnavimo skyrius	Ateities g. 91 , Vilnius (prie PC "Mandarinas")	116	116	Lietuvos paštas	NULL	12882.000000
201507	11	53000410		Vilniaus g. 6, Grigiškes, 27001 Vilnius	116	116	Lietuvos paštas	NULL	4344.000000
201507	11	53000415		Mindaugo g. 11, 03011 Vilnius	116	116	Lietuvos paštas	NULL	10715.000000
201507	11	53000420		Architektu g. 19, 04001 Vilnius	116	116	Lietuvos paštas	NULL	4344.000000
201507	11	53000429		Gamyklos g. 28, Rudamina, 13031 Vilniaus r. sav.	116	116	Lietuvos paštas	NULL	19002.000000
201507	11	53000439	538-asis klientu aptarnavimo skyrius	Gelvonu g. 39, Vilnius	116	116	Lietuvos paštas	NULL	2896.000000
201507	11	53000452		Vaduvos g. 5, 02029 Vilnius	116	116	Lietuvos paštas	NULL	6965.000000
201507	11	53000460		Kalvariju g. 121, 08009 Vilnius	116	116	Lietuvos paštas	NULL	2896.000000
201507	11	53000462		Priegliaus g. 1, 06005 Vilnius	116	116	Lietuvos paštas	NULL	11724.000000
201507	11	53000465		Pupines g. 7, Salininkai, 02017 Vilnius	116	116	Lietuvos paštas	NULL	4414.000000
201507	11	53000484	Širvinta K1	Šeškines g.32,Vilnius	114	114	Vaskota	NULL	979979.000000
201507	11	53000488		Pupines g. 7, Salininkai, 02017 Vilnius	116	116	Lietuvos paštas	NULL	8959.000000
201507	11	53000491		Vytenio g. 2, 03001 Vilnius	116	116	Lietuvos paštas	NULL	11584.000000
201507	11	53000494		Gedimino pr. 7, 01001 Vilnius	116	116	Lietuvos paštas	NULL	9209.000000
201507	11	53000618	NULL	NULL	NULL	115	Maxima	NULL	7385.000000
201507	11	53000644	NULL	NULL	NULL	115	Maxima	NULL	4484.000000
201507	11	53000650	NULL	NULL	NULL	115	Maxima	NULL	6096.000000
201507	11	53000663	X-878 10	MXM 2X Taikos g.	115	115	Maxima	NULL	12987.000000
201507	11	53000668	X-025 03	MXM 2X Tuskulenu 66	115	115	Maxima	NULL	2896.000000
201507	11	53000673	NULL	NULL	NULL	115	Maxima	NULL	4484.000000
201507	11	53000682	NULL	NULL	NULL	115	Maxima	NULL	3475.000000
201507	11	53000702	NULL	NULL	NULL	115	Maxima	NULL	9571.000000
201507	11	53000705	NULL	NULL	NULL	115	Maxima	NULL	2896.000000
201507	11	53000711	NULL	NULL	NULL	115	Maxima	NULL	2896.000000
201507	11	53000735	X-416 02	MXM 1X Subačiaus 116a	115	115	Maxima	NULL	80488.000000
201507	11	53000737	NULL	NULL	NULL	115	Maxima	NULL	14627.000000
201507	11	53000767	X-025 18	MXM 2X Tuskulenu 66	115	115	Maxima	NULL	526957.000000
201507	11	53000769	NULL	NULL	NULL	115	Maxima	NULL	17526.000000
201507	11	53000772	NULL	NULL	NULL	115	Maxima	NULL	16645.000000
201507	11	53000778	X-416 03	MXM 1X Subačiaus 116a	115	115	Maxima	NULL	2746.000000
201507	11	53000779	X-503 04	MXM 1X Žirmunu 89a	115	115	Maxima	NULL	9458.000000
201507	11	53000789	X-948 07	MXM 1X Gelvonu 35	115	115	Maxima	NULL	56433.000000
201507	11	53000792	NULL	NULL	NULL	115	Maxima	NULL	3454.000000
201507	11	53000798	NULL	NULL	NULL	115	Maxima	NULL	8063.000000
201507	11	53000801	NULL	NULL	NULL	115	Maxima	NULL	2965.000000
201507	11	53000803	X-964 03	MXM 1X S.Batoro 43	115	115	Maxima	NULL	29732.000000
201507	11	53000811	X-045 04	MXM 1X Keramiku	115	115	Maxima	NULL	68485.000000
201507	11	53000814	X-964 08	MXM 1X S.Batoro 43	115	115	Maxima	NULL	35136.000000
201507	11	53000827	NULL	NULL	NULL	115	Maxima	NULL	45820.000000
201507	11	53000861	K134 Vilnius Kauno Maxima 1	Savanoriu pr. 42, Vilnius	113	113	Lietuvos spauda	NULL	2248853.000000
201507	11	53000885	NULL	NULL	NULL	115	Maxima	NULL	5503.000000
201507	11	53000891	NULL	NULL	NULL	115	Maxima	NULL	17886.000000
201507	11	53000904	X-383 04	MXM 1X Antakalnio 61	115	115	Maxima	NULL	17006.000000
201507	11	53000917	NULL	NULL	NULL	115	Maxima	NULL	579.000000
201507	11	53000923	NULL	NULL	NULL	115	Maxima	NULL	17736.000000
201507	11	53000949	NULL	NULL	NULL	115	Maxima	NULL	2896.000000
201507	11	53000978	NULL	NULL	NULL	115	Maxima	NULL	24037.000000
201507	11	53000981	NULL	NULL	NULL	115	Maxima	NULL	6748.000000
201507	11	53000992	X-040 03	MXM 1X Žaliuju ežeru g.	115	115	Maxima	NULL	30591.000000
201507	11	53000998	X-477 08	MXM 1X Vyduno 27	115	115	Maxima	NULL	62687.000000
201507	11	53001033	NULL	NULL	NULL	115	Maxima	NULL	61602.000000
201507	11	53001036	NULL	NULL	NULL	115	Maxima	NULL	11584.000000
201507	11	53001039	NULL	NULL	NULL	115	Maxima	NULL	6661.000000
201507	11	53001042	NULL	NULL	NULL	115	Maxima	NULL	3475.000000
201507	11	53001071	NULL	NULL	NULL	115	Maxima	NULL	1158.000000
201507	11	53001075	Taikos K15	Taikos g. 162A,Vilnius	114	114	Vaskota	NULL	601774.000000
201507	11	53001095	X-930 05	MXM 2X Ukmerges 369	115	115	Maxima	NULL	15130.000000
201507	11	53001103	K101 Vilnius Gelvonu	Gelvonu 59, Vilnius	113	113	Lietuvos spauda	NULL	1074615.000000
201507	11	53001105	NULL	NULL	NULL	148	KAC	NULL	1407880.000000
201507	11	53001110		Antakalnio g. 75, 10007 Vilnius	116	116	Lietuvos paštas	NULL	2896.000000
201507	11	53001126	NULL	NULL	NULL	115	Maxima	NULL	3185.000000
201507	11	53001134	X-555 29	MXM 3X Hyper Maxima	115	115	Maxima	NULL	6024.000000
201507	11	53001158	NULL	NULL	NULL	115	Maxima	NULL	5792.000000
201507	11	53001248	NULL	NULL	NULL	115	Maxima	NULL	9267.000000
201507	11	53001251	NULL	NULL	NULL	115	Maxima	NULL	2896.000000
201507	11	53001254	NULL	NULL	NULL	115	Maxima	NULL	999.000000
201507	13	53000086	Antakalnis K20	Antakalnio g. 76A, Vilnius	114	114	Vaskota	NULL	421807.000000
201507	13	53000114	K32 Vilnius Justiniškiu Norfa	Justiniškiu g. 91, Vilnius	113	113	Lietuvos spauda	NULL	1083026.000000
201507	13	53000146	K108 Vilnius Merkurijus	Laisves pr. 31, Vilnius	113	113	Lietuvos spauda	NULL	351391.000000
201507	13	53000165	K165 Vilnius Šilo tiltas 2	Antakalnio g.52, Vilnius	113	113	Lietuvos spauda	NULL	434016.000000
201507	13	53000181	K186 N.Vilnia psich.lig.	Parko g. 18, Vilnius	113	113	Lietuvos spauda	NULL	388118.000000
201507	13	53000183	K106 Vilnius Baltupiu IKI	Didlaukio g. 59A, Vilnius	113	113	Lietuvos spauda	NULL	568613.000000
201507	13	53000226	X-676 13	MXM 2X Viršuliškiu g.	115	115	Maxima	NULL	111581.000000
201507	13	53000234	X-120 12	MXM 2X Ukmerges g.	115	115	Maxima	NULL	35751.000000
201507	13	53000244	Kometa K42	Sausio 13-osios g. 7, Vilnius	114	114	Vaskota	NULL	266668.000000
201507	13	53000279	Stanevicius K9	S.Staneviciaus g. 52	114	114	Vaskota	NULL	197516.000000
201507	13	53000292	Jeruzale K17	Braškiu g. 2C, Vilnius	114	114	Vaskota	NULL	686545.000000
201507	13	53000299	K169 Vilnius Naugarduko	Naugarduko g.24, Vilnius	113	113	Lietuvos spauda	NULL	59392.000000
201507	13	53000307	Gabijos K8	Gabijos g. 29, Vilnius	114	114	Vaskota	NULL	426929.000000
201507	13	53000317	K167 Vilnius Vokes baldai	S.Neries g. 7, Vilnius	113	113	Lietuvos spauda	NULL	293966.000000
201507	13	53000338	K110 Vilnius Geležinkelio st.	Geležinkelio g. 16, Vilnius	113	113	Lietuvos spauda	NULL	728226.000000
201507	13	53000363	K122 Vilnius Spaudos rumai 1	Sacharovo a. Laisves pr.60, Vilnius	113	113	Lietuvos spauda	NULL	735374.000000
201507	11	53000478		Gedimino pr. 7, 01001 Vilnius	116	116	Lietuvos paštas	NULL	1448.000000
201507	11	53000498		Ozo g. 25, „Akropolis“ 07016 Vilnius	116	116	Lietuvos paštas	NULL	35100.000000
201507	11	53000612	X-416 04	MXM 1X Subačiaus 116a	115	115	Maxima	NULL	22248.000000
201507	11	53000619	NULL	NULL	NULL	115	Maxima	NULL	2896.000000
201507	11	53000648	NULL	NULL	NULL	115	Maxima	NULL	9142.000000
201507	11	53000654	NULL	NULL	NULL	115	Maxima	NULL	2607.000000
201507	11	53000677	NULL	NULL	NULL	115	Maxima	NULL	9754.000000
201507	11	53000715	NULL	NULL	NULL	115	Maxima	NULL	32243.000000
201507	11	53000740	X-025 02	MXM 2X Tuskulenu 66	115	115	Maxima	NULL	3996.000000
201507	11	53000741	NULL	NULL	NULL	115	Maxima	NULL	28073.000000
201507	11	53000744	X-503 07	MXM 1X Žirmunu 89a	115	115	Maxima	NULL	64087.000000
201507	11	53000776	NULL	NULL	NULL	115	Maxima	NULL	39109.000000
201507	11	53000799	NULL	NULL	NULL	115	Maxima	NULL	8161.000000
201507	11	53000804		V. Sirokomles g. 4, Nemežis, 13034 Vilniaus r. sav.	116	116	Lietuvos paštas	NULL	26540.000000
201507	11	53000822		Didlaukio g. 70, 08013 Vilnius	116	116	Lietuvos paštas	NULL	11294.000000
201507	11	53000889	NULL	NULL	NULL	115	Maxima	NULL	17024.000000
201507	11	53000892	NULL	NULL	NULL	115	Maxima	NULL	30956.000000
201507	11	53000895	NULL	NULL	NULL	115	Maxima	NULL	9267.000000
201507	11	53000919	X-082 06	MXM 1X Bazilijonu 3	115	115	Maxima	NULL	8029.000000
201507	11	53000921	NULL	NULL	NULL	115	Maxima	NULL	4536.000000
201507	11	53000924	NULL	NULL	NULL	115	Maxima	NULL	1448.000000
201507	11	53000937	X-383 03	MXM 1X Antakalnio 61	115	115	Maxima	NULL	7297.000000
201507	11	53000946	X-860 05	MXM 1X Kęstučio 37	115	115	Maxima	NULL	2027.000000
201507	11	53000953	NULL	NULL	NULL	115	Maxima	NULL	2896.000000
201507	11	53000976	X-676 05	MXM 2X Viršuliškiu g.	115	115	Maxima	NULL	24065.000000
201507	11	53000982	NULL	NULL	NULL	115	Maxima	NULL	9267.000000
201507	11	53000985	NULL	NULL	NULL	115	Maxima	NULL	579.000000
201507	11	53001017	NULL	NULL	NULL	115	Maxima	NULL	649.000000
201507	11	53001027	X-096 04	MXM 2X Žalgirio g.	115	115	Maxima	NULL	6371.000000
201507	11	53001069	NULL	NULL	NULL	115	Maxima	NULL	4843.000000
201507	11	53001087	X-555 42	MXM 3X Hyper Maxima	115	115	Maxima	NULL	25057.000000
201507	11	53001135	X-555 38	MXM 3X Hyper Maxima	115	115	Maxima	NULL	2966.000000
201507	11	53001139	X-555 15	MXM 3X Hyper Maxima	115	115	Maxima	NULL	50348.000000
201507	11	53001159	NULL	NULL	NULL	115	Maxima	NULL	43864.000000
201507	11	53001162	NULL	NULL	NULL	115	Maxima	NULL	11270.000000
201507	11	53001168	NULL	NULL	NULL	115	Maxima	NULL	5792.000000
201507	11	53001194	NULL	NULL	NULL	115	Maxima	NULL	33620.000000
201507	11	53001226	NULL	NULL	NULL	115	Maxima	NULL	1158.000000
201507	11	53001231	NULL	NULL	NULL	113	Lietuvos spauda	NULL	616665.000000
201507	11	53001231	NULL	NULL	NULL	137	Lietuvos spauda-Test	NULL	1187.000000
201507	11	53001255	NULL	NULL	NULL	115	Maxima	NULL	4344.000000
201507	13	NULL	NULL	NULL	NULL	112	SĮSP	NULL	2906423.000000
201507	13	53000083	K25 Vilnius Kęstučio	Kestučio g. 26, Vilnius	113	113	Lietuvos spauda	NULL	171869.000000
201507	13	53000099	K80 Vilnius Šaltinelis	Žirmunu g.106, Vilnius	113	113	Lietuvos spauda	NULL	265196.000000
201507	13	53000107	K93 Vilnius Birute	Žirmunu g.54, Vilnius	113	113	Lietuvos spauda	NULL	498058.000000
201507	13	53000123	K168 Vilnius Salomejos Neries	Vilniaus g. 32/2, Vilnius	113	113	Lietuvos spauda	NULL	340944.000000
201507	13	53000125	K10 Vilnius Katedros	Šventaragio g. 2, Vilnius	113	137	Lietuvos spauda-Test	NULL	192.000000
201507	13	53000126	K113 Vilnius Ofisas	Laisves 58, Vilnius	113	113	Lietuvos spauda	NULL	52691.000000
201507	13	53000139	K7 Vilnius Žemaites	Gedimino pr.31, Vilnius	113	113	Lietuvos spauda	NULL	198392.000000
201507	13	53000160	Tuskulenai K2	Tuskulenu g.37,Vilnius	114	114	Vaskota	NULL	177633.000000
201507	13	53000213	K195 Vilnius Aerouostas 1	Rodunes kelias 2, Vilnius	113	113	Lietuvos spauda	NULL	32416.000000
201507	13	53000218	K3 Vilnius Žalias tiltas 2	Kalvariju g. 1, Vilnius	113	113	Lietuvos spauda	NULL	709592.000000
201507	13	53000231	K74 Vilnius Saturnas	Povilaičio g. 20, Vilnius	113	113	Lietuvos spauda	NULL	732667.000000
201507	13	53000231	K74 Vilnius Saturnas	Povilaičio g. 20, Vilnius	113	137	Lietuvos spauda-Test	NULL	320.000000
201507	13	53000243	K55 Vilnius Kalvarij.Ikiukas	Kalvariju 105 st. Šatrijos, Vilnius	113	113	Lietuvos spauda	NULL	571221.000000
201507	13	53000249	K123 Vilnius Tauro kalnas	J.Tumo-Vaižganto g. 9, Vilnius	113	113	Lietuvos spauda	NULL	58661.000000
201507	13	53000259	K43 Vilnius Kauno ligonine	Kauno g.5, Vilnius	113	113	Lietuvos spauda	NULL	248492.000000
201507	13	53000310	Sparta K30	Amatu g. 9, Vilnius	114	114	Vaskota	NULL	425833.000000
201507	13	53000320		Kalvariju g. 29, 09020 Vilnius	116	116	Lietuvos paštas	NULL	4448.000000
201507	13	53000328	Riešes paštas		116	116	Lietuvos paštas	NULL	8288.000000
201507	13	53000336	X-930 18	MXM 2X Ukmerges 369	115	115	Maxima	NULL	16571.000000
201507	13	53000366		Kalvariju g. 121, 08009 Vilnius	116	116	Lietuvos paštas	NULL	1472.000000
201507	13	53000397	336-asis klientu aptarnavimo skyrius	Ateities g. 91 , Vilnius (prie PC "Mandarinas")	116	116	Lietuvos paštas	NULL	6282.000000
201507	13	53000399		Vaduvos g. 5, 02029 Vilnius	116	116	Lietuvos paštas	NULL	736.000000
201507	13	53000413	502-asis klientu aptarnavimo skyrius	Antakalnio g. 82 (prie Antakalnio kliniku), Vilnius	116	116	Lietuvos paštas	NULL	768.000000
201507	13	53000420		Architektu g. 19, 04001 Vilnius	116	116	Lietuvos paštas	NULL	448.000000
201507	13	53000421		L. Zamenhofo g. 3, 12001 Vilnius	116	116	Lietuvos paštas	NULL	448.000000
201507	13	53000429		Gamyklos g. 28, Rudamina, 13031 Vilniaus r. sav.	116	116	Lietuvos paštas	NULL	9921.000000
201507	13	53000436	404-asis klientu aptarnavimo skyrius	Taikos g. 162 a (prie PC "Maxima"), Vilnius	116	116	Lietuvos paštas	NULL	1920.000000
201507	13	53000438	334-asis klientu aptarnavimo skyrius	Papilenu g. 14, Vilnius	116	116	Lietuvos paštas	NULL	3441.000000
201507	13	53000473		Gedimino pr. 7, 01001 Vilnius	116	116	Lietuvos paštas	NULL	1984.000000
201507	13	53000476		Šeškines g. 30, 07004 Vilnius	116	116	Lietuvos paštas	NULL	1664.000000
201507	13	53000479		J. Jasinskio g. 16, 03021 Vilnius	116	116	Lietuvos paštas	NULL	10461.000000
201507	13	53000485		Jeruzales g. 14, 08018 Vilnius	116	116	Lietuvos paštas	NULL	4637.000000
201507	13	53000488		Pupines g. 7, Salininkai, 02017 Vilnius	116	116	Lietuvos paštas	NULL	768.000000
201507	13	53000502		Šeškines g. 30, 07004 Vilnius	116	116	Lietuvos paštas	NULL	3386.000000
201507	13	53000620	NULL	NULL	NULL	115	Maxima	NULL	5655.000000
201507	13	53000623	NULL	NULL	NULL	115	Maxima	NULL	768.000000
201507	11	53000475		Jeruzales g. 14, 08018 Vilnius	116	116	Lietuvos paštas	NULL	15798.000000
201507	11	53000479		J. Jasinskio g. 16, 03021 Vilnius	116	116	Lietuvos paštas	NULL	31277.000000
201507	11	53000490		Gedimino pr. 7, 01001 Vilnius	116	116	Lietuvos paštas	NULL	7240.000000
201507	11	53000493		Žirmunu g. 64, 09023 Vilnius	116	116	Lietuvos paštas	NULL	42878.000000
201507	11	53000501	405-asis klientu aptarnavimo skyrius	Viršuliškiu g. 40 (prie PC "Mada", Viršuliškes), Vilnius	116	116	Lietuvos paštas	NULL	22398.000000
201507	11	53000503		Vytenio g. 2, 03001 Vilnius	116	116	Lietuvos paštas	NULL	6807.000000
201507	11	53000601	NULL	NULL	NULL	115	Maxima	NULL	2896.000000
201507	11	53000609	X-097 26	MXM 3X Mindaugo g.	115	115	Maxima	NULL	2606.000000
201507	11	53000626	X-580 05	MXM 1X S.Stanevičiaus 42	115	115	Maxima	NULL	100553.000000
201507	11	53000627	NULL	NULL	NULL	115	Maxima	NULL	2896.000000
201507	11	53000660	X-084 07	MXM 1X Parko 23	115	115	Maxima	NULL	17310.000000
201507	11	53000683	X-878 12	MXM 2X Taikos g.	115	115	Maxima	NULL	122104.000000
201507	11	53000691	NULL	NULL	NULL	115	Maxima	NULL	11723.000000
201507	11	53000698	X-503 05	MXM 1X Žirmunu 89a	115	115	Maxima	NULL	12721.000000
201507	11	53000714	NULL	NULL	NULL	115	Maxima	NULL	16568.000000
201507	11	53000720	NULL	NULL	NULL	115	Maxima	NULL	4651.000000
201507	11	53000723	NULL	NULL	NULL	115	Maxima	NULL	9701.000000
201507	11	53000746	NULL	NULL	NULL	115	Maxima	NULL	4054.000000
201507	11	53000749	NULL	NULL	NULL	115	Maxima	NULL	1766.000000
201507	11	53000765	X-581 04	MXM 1X Taikos 1	115	115	Maxima	NULL	15780.000000
201507	11	53000784	NULL	NULL	NULL	115	Maxima	NULL	70.000000
201507	11	53000819	K14 Vilnius Ž.Paneriai murinis	Savanoriu pr.191, Vilnius	113	113	Lietuvos spauda	NULL	376887.000000
201507	11	53000831	X-502 07	MXM 1X Gedvydžiu 17	115	115	Maxima	NULL	19393.000000
201507	11	53000839	NULL	NULL	NULL	116	Lietuvos paštas	NULL	25380.000000
201507	11	53000842	NULL	NULL	NULL	115	Maxima	NULL	13732.000000
201507	11	53000861	K134 Vilnius Kauno Maxima 1	Savanoriu pr. 42, Vilnius	113	137	Lietuvos spauda-Test	NULL	1187.000000
201507	11	53000873	X-581 05	MXM 1X Taikos 1	115	115	Maxima	NULL	29688.000000
201507	11	53000880	K6 Vilnius Gedimino-Lukiškiu	Gedimino pr.44, Vilnius	113	137	Lietuvos spauda-Test	NULL	70.000000
201507	11	53000897	NULL	NULL	NULL	115	Maxima	NULL	1158.000000
201507	11	53000899	X-286 05	MXM 1X Parko 60a	115	115	Maxima	NULL	9036.000000
201507	11	53000900	X-422 03	MXM 1X Gedimino 18	115	115	Maxima	NULL	25587.000000
201507	11	53000903	NULL	NULL	NULL	115	Maxima	NULL	18261.000000
201507	11	53000968	X-084 06	MXM 1X Parko 23	115	115	Maxima	NULL	16718.000000
201507	11	53000970	X-477 06	MXM 1X Vyduno 27	115	115	Maxima	NULL	4734.000000
201507	11	53001016	NULL	NULL	NULL	115	Maxima	NULL	4588.000000
201507	11	53001019	NULL	NULL	NULL	115	Maxima	NULL	2607.000000
201507	11	53001022	NULL	NULL	NULL	115	Maxima	NULL	3475.000000
201507	11	53001029	X-555 43	MXM 3X Hyper Maxima	115	115	Maxima	NULL	34735.000000
201507	11	53001044	X-555 24	MXM 3X Hyper Maxima	115	115	Maxima	NULL	579.000000
201507	11	53001070	Stotis K36	Seiniu g.1, Vilnius	114	114	Vaskota	NULL	965274.000000
201507	11	53001077	NULL	NULL	NULL	115	Maxima	NULL	6950.000000
201507	11	53001080	NULL	NULL	NULL	115	Maxima	NULL	6370.000000
201507	11	53001141	NULL	NULL	NULL	115	Maxima	NULL	18192.000000
201507	11	53001144	NULL	NULL	NULL	115	Maxima	NULL	719.000000
